chrom	start	end	hit_type	alt_hit_type	hits	alt_hits	pair_prop	alt_prop	pair_totprop	pair_totgoodprop	pair_totcloseprop	winsize	winstep	pair_fpkm	alt_fpkm	pair_prop_fpkm	alt_prop_fpkm	
2L	11400000	11500000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11410000	11510000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11420000	11520000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11430000	11530000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11440000	11540000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11450000	11550000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11460000	11560000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11470000	11570000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11480000	11580000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	11490000	11590000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	16500000	16600000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16510000	16610000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16520000	16620000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16530000	16630000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16540000	16640000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16550000	16650000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16560000	16660000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16570000	16670000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16580000	16680000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16590000	16690000	paired	self	1	112	0.0088495575	0.99115044	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.67846715	0.0088495575	0.99115044
2L	16800000	16900000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16810000	16910000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16820000	16920000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16830000	16930000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16840000	16940000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16850000	16950000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16860000	16960000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16870000	16970000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16880000	16980000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	16890000	16990000	paired	self	1	115	0.0086206897	0.99137931	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.69664038	0.0086206897	0.99137931
2L	19400000	19500000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19410000	19510000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19420000	19520000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19430000	19530000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19440000	19540000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19450000	19550000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19460000	19560000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19470000	19570000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19480000	19580000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19490000	19590000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2L	19700000	19800000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19710000	19810000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19720000	19820000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19730000	19830000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19740000	19840000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19750000	19850000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19760000	19860000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19770000	19870000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19780000	19880000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19790000	19890000	paired	self	1	152	0.0065359477	0.99346405	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.92077684	0.0065359477	0.99346405
2L	19800000	19900000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19810000	19910000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19820000	19920000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19830000	19930000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19840000	19940000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19850000	19950000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19860000	19960000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19870000	19970000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19880000	19980000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	19890000	19990000	paired	self	1	103	0.0096153846	0.99038462	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.62394747	0.0096153846	0.99038462
2L	20100000	20200000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20110000	20210000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20120000	20220000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20130000	20230000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20140000	20240000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20150000	20250000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20160000	20260000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20170000	20270000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20180000	20280000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	20190000	20290000	paired	self	1	40	0.024390244	0.97560976	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.2423097	0.024390244	0.97560976
2L	21400000	21500000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21410000	21510000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21420000	21520000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21430000	21530000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21440000	21540000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21450000	21550000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21460000	21560000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21470000	21570000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21480000	21580000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	21490000	21590000	paired	self	1	21	0.045454545	0.95454545	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.12721259	0.045454545	0.95454545
2L	24300000	24400000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24310000	24410000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24320000	24420000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24330000	24430000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24340000	24440000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24350000	24450000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24360000	24460000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24370000	24470000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24380000	24480000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2L	24390000	24490000	paired	self	1	52	0.018867925	0.98113208	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.3150026	0.018867925	0.98113208
2R	500000	600000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	510000	610000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	520000	620000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	530000	630000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	540000	640000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	550000	650000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	560000	660000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	570000	670000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	580000	680000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	590000	690000	paired	self	1	106	0.0093457944	0.99065421	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.64212069	0.0093457944	0.99065421
2R	1000000	1100000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1010000	1110000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1020000	1120000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1030000	1130000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1040000	1140000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1050000	1150000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1060000	1160000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1070000	1170000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1080000	1180000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1090000	1190000	paired	self	1	102	0.0097087379	0.99029126	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.61788972	0.0097087379	0.99029126
2R	1800000	1900000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1810000	1910000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1820000	1920000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1830000	1930000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1840000	1940000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1850000	1950000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1860000	1960000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1870000	1970000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1880000	1980000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	1890000	1990000	paired	self	1	91	0.010869565	0.98913043	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.55125456	0.010869565	0.98913043
2R	4200000	4300000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2R	4210000	4310000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2R	4220000	4320000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2R	4230000	4330000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
2R	4240000	4340000	paired	self	1	160	0.0062111801	0.99378882	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.96923878	0.0062111801	0.99378882
